Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
Au_ecut10_k555_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,5 5 5,Au.pbe-n-rrkjus_psl.1.0.0,-83.81196808
Au_ecut10_k555_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,5 5 5,Au.pbesol-n-kjpaw_psl.1.0.0,-763.03649664
Au_ecut10_k555_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,5 5 5,Au.pbesol-n-rrkjus_psl.1.0.0,-83.6126495
Au_ecut10_k666_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,6 6 6,Au.pbe-n-kjpaw_psl.1.0.0,-773.47254348
Au_ecut10_k666_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,6 6 6,Au.pbe-n-rrkjus_psl.1.0.0,-83.76819318
Au_ecut10_k666_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,6 6 6,Au.pbesol-n-kjpaw_psl.1.0.0,-762.99197462
Au_ecut10_k666_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,6 6 6,Au.pbesol-n-rrkjus_psl.1.0.0,-83.56763953
Au_ecut10_k777_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,7 7 7,Au.pbe-n-kjpaw_psl.1.0.0,-773.42572259
Au_ecut10_k777_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,7 7 7,Au.pbe-n-rrkjus_psl.1.0.0,-83.72358914
Au_ecut10_k777_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,7 7 7,Au.pbesol-n-kjpaw_psl.1.0.0,-762.94473388
Au_ecut10_k777_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,7 7 7,Au.pbesol-n-rrkjus_psl.1.0.0,-83.52336152
Au_ecut10_k888_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,8 8 8,Au.pbe-n-kjpaw_psl.1.0.0,-773.41362912
Au_ecut10_k888_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,8 8 8,Au.pbe-n-rrkjus_psl.1.0.0,-83.71136084
Au_ecut10_k888_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,8 8 8,Au.pbesol-n-kjpaw_psl.1.0.0,-762.9321288
Au_ecut10_k888_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,8 8 8,Au.pbesol-n-rrkjus_psl.1.0.0,-83.51091954
Au_ecut10_k999_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,9 9 9,Au.pbe-n-kjpaw_psl.1.0.0,-773.44144853
Au_ecut10_k999_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,9 9 9,Au.pbe-n-rrkjus_psl.1.0.0,-83.7386913
Au_ecut10_k999_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,9 9 9,Au.pbesol-n-kjpaw_psl.1.0.0,-762.96069009
Au_ecut10_k999_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,9 9 9,Au.pbesol-n-rrkjus_psl.1.0.0,-83.53838252
Au_ecut10_k101010_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,10 10 10,Au.pbe-n-kjpaw_psl.1.0.0,-773.44402408
Au_ecut10_k101010_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,10 10 10,Au.pbe-n-rrkjus_psl.1.0.0,-83.74110881
Au_ecut10_k101010_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,10 10 10,Au.pbesol-n-kjpaw_psl.1.0.0,-762.96366676
Au_ecut10_k101010_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,10 10 10,Au.pbesol-n-rrkjus_psl.1.0.0,-83.54113285
Au_ecut10_k111111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,10,11 11 11,Au.pbe-n-kjpaw_psl.1.0.0,-773.44703642
Au_ecut10_k111111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,10,11 11 11,Au.pbe-n-rrkjus_psl.1.0.0,-83.744192
Au_ecut10_k111111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,10,11 11 11,Au.pbesol-n-kjpaw_psl.1.0.0,-762.96678901
Au_ecut10_k111111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,10,11 11 11,Au.pbesol-n-rrkjus_psl.1.0.0,-83.54388433
Au_ecut15_k111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,1 1 1,Au.pbe-n-kjpaw_psl.1.0.0,-775.69064538
Au_ecut15_k111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,1 1 1,Au.pbe-n-rrkjus_psl.1.0.0,-85.94942551
Au_ecut15_k111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,1 1 1,Au.pbesol-n-kjpaw_psl.1.0.0,-765.09095763
Au_ecut15_k111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,1 1 1,Au.pbesol-n-rrkjus_psl.1.0.0,-85.78175562
Au_ecut15_k222_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,2 2 2,Au.pbe-n-kjpaw_psl.1.0.0,-774.63340442
Au_ecut15_k222_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,2 2 2,Au.pbe-n-rrkjus_psl.1.0.0,-84.89166839
Au_ecut15_k222_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,2 2 2,Au.pbesol-n-kjpaw_psl.1.0.0,-764.16204492
Au_ecut15_k222_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,2 2 2,Au.pbesol-n-rrkjus_psl.1.0.0,-84.6990898
Au_ecut15_k333_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,3 3 3,Au.pbe-n-kjpaw_psl.1.0.0,-774.92621677
Au_ecut15_k333_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,3 3 3,Au.pbe-n-rrkjus_psl.1.0.0,-85.18571522
Au_ecut15_k333_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,3 3 3,Au.pbesol-n-kjpaw_psl.1.0.0,-764.45272489
Au_ecut15_k333_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,3 3 3,Au.pbesol-n-rrkjus_psl.1.0.0,-84.98972681
Au_ecut15_k444_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,4 4 4,Au.pbe-n-kjpaw_psl.1.0.0,-774.88135361
Au_ecut15_k444_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,4 4 4,Au.pbe-n-rrkjus_psl.1.0.0,-85.1407109
Au_ecut15_k444_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,4 4 4,Au.pbesol-n-kjpaw_psl.1.0.0,-764.40783827
Au_ecut15_k444_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,4 4 4,Au.pbesol-n-rrkjus_psl.1.0.0,-84.94349944
Au_ecut15_k555_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,5 5 5,Au.pbe-n-kjpaw_psl.1.0.0,-774.90439384
Au_ecut15_k555_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,5 5 5,Au.pbe-n-rrkjus_psl.1.0.0,-85.16387473
Au_ecut15_k555_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,5 5 5,Au.pbesol-n-kjpaw_psl.1.0.0,-764.43059506
Au_ecut15_k555_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,5 5 5,Au.pbesol-n-rrkjus_psl.1.0.0,-84.96709427
Au_ecut15_k666_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,6 6 6,Au.pbe-n-kjpaw_psl.1.0.0,-774.88356102
Au_ecut15_k666_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,6 6 6,Au.pbe-n-rrkjus_psl.1.0.0,-85.14271548
Au_ecut15_k666_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,6 6 6,Au.pbesol-n-kjpaw_psl.1.0.0,-764.40909867
Au_ecut15_k666_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,6 6 6,Au.pbesol-n-rrkjus_psl.1.0.0,-84.9453222
Au_ecut15_k777_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,7 7 7,Au.pbe-n-kjpaw_psl.1.0.0,-774.89044468
Au_ecut15_k777_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,7 7 7,Au.pbe-n-rrkjus_psl.1.0.0,-85.1497856
Au_ecut15_k777_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,7 7 7,Au.pbesol-n-kjpaw_psl.1.0.0,-764.41636513
Au_ecut15_k777_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,7 7 7,Au.pbesol-n-rrkjus_psl.1.0.0,-84.95303118
Au_ecut15_k888_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,8 8 8,Au.pbe-n-kjpaw_psl.1.0.0,-774.88413802
Au_ecut15_k888_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,8 8 8,Au.pbe-n-rrkjus_psl.1.0.0,-85.14358876
Au_ecut15_k888_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,8 8 8,Au.pbesol-n-kjpaw_psl.1.0.0,-764.40985373
Au_ecut15_k888_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,8 8 8,Au.pbesol-n-rrkjus_psl.1.0.0,-84.94633453
Au_ecut15_k999_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,9 9 9,Au.pbe-n-kjpaw_psl.1.0.0,-774.88883672
Au_ecut15_k999_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,9 9 9,Au.pbe-n-rrkjus_psl.1.0.0,-85.14819918
Au_ecut15_k999_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,9 9 9,Au.pbesol-n-kjpaw_psl.1.0.0,-764.41488061
Au_ecut15_k999_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,9 9 9,Au.pbesol-n-rrkjus_psl.1.0.0,-84.95140883
Au_ecut15_k101010_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,10 10 10,Au.pbe-n-kjpaw_psl.1.0.0,-774.88243086
Au_ecut15_k101010_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,10 10 10,Au.pbe-n-rrkjus_psl.1.0.0,-85.1421198
Au_ecut15_k101010_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,10 10 10,Au.pbesol-n-kjpaw_psl.1.0.0,-764.4084683
Au_ecut15_k101010_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,10 10 10,Au.pbesol-n-rrkjus_psl.1.0.0,-84.94511836
Au_ecut15_k111111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,15,11 11 11,Au.pbe-n-kjpaw_psl.1.0.0,-774.88711941
Au_ecut15_k111111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,15,11 11 11,Au.pbe-n-rrkjus_psl.1.0.0,-85.14665742
Au_ecut15_k111111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,15,11 11 11,Au.pbesol-n-kjpaw_psl.1.0.0,-764.41317104
Au_ecut15_k111111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,15,11 11 11,Au.pbesol-n-rrkjus_psl.1.0.0,-84.9497979
Au_ecut20_k111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,1 1 1,Au.pbe-n-kjpaw_psl.1.0.0,-775.90797588
Au_ecut20_k111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,1 1 1,Au.pbe-n-rrkjus_psl.1.0.0,-86.16160916
Au_ecut20_k111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,1 1 1,Au.pbesol-n-kjpaw_psl.1.0.0,-765.44151764
Au_ecut20_k111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,1 1 1,Au.pbesol-n-rrkjus_psl.1.0.0,-85.98151078
Au_ecut20_k222_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,2 2 2,Au.pbe-n-kjpaw_psl.1.0.0,-774.85168463
Au_ecut20_k222_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,2 2 2,Au.pbe-n-rrkjus_psl.1.0.0,-85.10349479
Au_ecut20_k222_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,2 2 2,Au.pbesol-n-kjpaw_psl.1.0.0,-764.3827413
Au_ecut20_k222_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,2 2 2,Au.pbesol-n-rrkjus_psl.1.0.0,-84.93981039
Au_ecut20_k333_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,3 3 3,Au.pbe-n-kjpaw_psl.1.0.0,-775.12315562
Au_ecut20_k333_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,3 3 3,Au.pbe-n-rrkjus_psl.1.0.0,-85.37628676
Au_ecut20_k333_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,3 3 3,Au.pbesol-n-kjpaw_psl.1.0.0,-764.66035036
Au_ecut20_k333_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,3 3 3,Au.pbesol-n-rrkjus_psl.1.0.0,-85.19570249
Au_ecut20_k444_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,4 4 4,Au.pbe-n-kjpaw_psl.1.0.0,-775.079821
Au_ecut20_k444_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,4 4 4,Au.pbe-n-rrkjus_psl.1.0.0,-85.33300221
Au_ecut20_k444_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,4 4 4,Au.pbesol-n-kjpaw_psl.1.0.0,-764.61802584
Au_ecut20_k444_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,4 4 4,Au.pbesol-n-rrkjus_psl.1.0.0,-85.15505256
Au_ecut20_k555_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,5 5 5,Au.pbe-n-kjpaw_psl.1.0.0,-775.10248109
Au_ecut20_k555_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,5 5 5,Au.pbe-n-rrkjus_psl.1.0.0,-85.3558447
Au_ecut20_k555_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,5 5 5,Au.pbesol-n-kjpaw_psl.1.0.0,-764.6398818
Au_ecut20_k555_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,5 5 5,Au.pbesol-n-rrkjus_psl.1.0.0,-85.17699955
Au_ecut20_k666_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,6 6 6,Au.pbe-n-kjpaw_psl.1.0.0,-775.0911278
Au_ecut20_k666_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,6 6 6,Au.pbe-n-rrkjus_psl.1.0.0,-85.34426998
Au_ecut20_k666_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,6 6 6,Au.pbesol-n-kjpaw_psl.1.0.0,-764.62861529
Au_ecut20_k666_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,6 6 6,Au.pbesol-n-rrkjus_psl.1.0.0,-85.1656454
Au_ecut20_k777_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,7 7 7,Au.pbe-n-kjpaw_psl.1.0.0,-775.09867075
Au_ecut20_k777_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,7 7 7,Au.pbe-n-rrkjus_psl.1.0.0,-85.35188003
Au_ecut20_k777_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,7 7 7,Au.pbesol-n-kjpaw_psl.1.0.0,-764.6358705
Au_ecut20_k777_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,7 7 7,Au.pbesol-n-rrkjus_psl.1.0.0,-85.17253251
Au_ecut20_k888_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,8 8 8,Au.pbe-n-kjpaw_psl.1.0.0,-775.09193366
Au_ecut20_k888_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,8 8 8,Au.pbe-n-rrkjus_psl.1.0.0,-85.34511209
Au_ecut20_k888_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,8 8 8,Au.pbesol-n-kjpaw_psl.1.0.0,-764.62920576
Au_ecut20_k888_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,8 8 8,Au.pbesol-n-rrkjus_psl.1.0.0,-85.16613411
Au_ecut20_k999_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,9 9 9,Au.pbe-n-kjpaw_psl.1.0.0,-775.09700961
Au_ecut20_k999_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,9 9 9,Au.pbe-n-rrkjus_psl.1.0.0,-85.35012438
Au_ecut20_k999_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,9 9 9,Au.pbesol-n-kjpaw_psl.1.0.0,-764.63421264
Au_ecut20_k999_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,9 9 9,Au.pbesol-n-rrkjus_psl.1.0.0,-85.17105055
Au_ecut20_k101010_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,10 10 10,Au.pbe-n-kjpaw_psl.1.0.0,-775.09348419
Au_ecut20_k101010_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,10 10 10,Au.pbe-n-rrkjus_psl.1.0.0,-85.34661727
Au_ecut20_k101010_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,10 10 10,Au.pbesol-n-kjpaw_psl.1.0.0,-764.63061542
Au_ecut20_k101010_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,10 10 10,Au.pbesol-n-rrkjus_psl.1.0.0,-85.1676104
Au_ecut20_k111111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,20,11 11 11,Au.pbe-n-kjpaw_psl.1.0.0,-775.0957306
Au_ecut20_k111111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,20,11 11 11,Au.pbe-n-rrkjus_psl.1.0.0,-85.34888281
Au_ecut20_k111111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,20,11 11 11,Au.pbesol-n-kjpaw_psl.1.0.0,-764.63305039
Au_ecut20_k111111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,20,11 11 11,Au.pbesol-n-rrkjus_psl.1.0.0,-85.16977781
Au_ecut25_k111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,1 1 1,Au.pbe-n-kjpaw_psl.1.0.0,-775.91230523
Au_ecut25_k111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,1 1 1,Au.pbe-n-rrkjus_psl.1.0.0,-86.16550522
Au_ecut25_k111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,1 1 1,Au.pbesol-n-kjpaw_psl.1.0.0,-765.45694788
Au_ecut25_k111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,1 1 1,Au.pbesol-n-rrkjus_psl.1.0.0,-85.98661376
Au_ecut25_k222_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,2 2 2,Au.pbe-n-kjpaw_psl.1.0.0,-774.86866768
Au_ecut25_k222_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,2 2 2,Au.pbe-n-rrkjus_psl.1.0.0,-85.11950624
Au_ecut25_k222_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,2 2 2,Au.pbesol-n-kjpaw_psl.1.0.0,-764.41031832
Au_ecut25_k222_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,2 2 2,Au.pbesol-n-rrkjus_psl.1.0.0,-84.93792202
Au_ecut25_k333_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,3 3 3,Au.pbe-n-kjpaw_psl.1.0.0,-775.14255219
Au_ecut25_k333_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,3 3 3,Au.pbe-n-rrkjus_psl.1.0.0,-85.39528873
Au_ecut25_k333_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,3 3 3,Au.pbesol-n-kjpaw_psl.1.0.0,-764.68415831
Au_ecut25_k333_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,3 3 3,Au.pbesol-n-rrkjus_psl.1.0.0,-85.21305881
Au_ecut25_k444_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,4 4 4,Au.pbe-n-kjpaw_psl.1.0.0,-775.09852695
Au_ecut25_k444_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,4 4 4,Au.pbe-n-rrkjus_psl.1.0.0,-85.35095392
Au_ecut25_k444_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,4 4 4,Au.pbesol-n-kjpaw_psl.1.0.0,-764.64036427
Au_ecut25_k444_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,4 4 4,Au.pbesol-n-rrkjus_psl.1.0.0,-85.16906288
Au_ecut25_k555_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,5 5 5,Au.pbe-n-kjpaw_psl.1.0.0,-775.12176327
Au_ecut25_k555_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,5 5 5,Au.pbe-n-rrkjus_psl.1.0.0,-85.37426994
Au_ecut25_k555_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,5 5 5,Au.pbesol-n-kjpaw_psl.1.0.0,-764.66290293
Au_ecut25_k555_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,5 5 5,Au.pbesol-n-rrkjus_psl.1.0.0,-85.1917758
Au_ecut25_k666_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,6 6 6,Au.pbe-n-kjpaw_psl.1.0.0,-775.1093961
Au_ecut25_k666_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,6 6 6,Au.pbe-n-rrkjus_psl.1.0.0,-85.36189906
Au_ecut25_k666_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,6 6 6,Au.pbesol-n-kjpaw_psl.1.0.0,-764.65070409
Au_ecut25_k666_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,6 6 6,Au.pbesol-n-rrkjus_psl.1.0.0,-85.17937528
Au_ecut25_k777_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,7 7 7,Au.pbe-n-kjpaw_psl.1.0.0,-775.11760985
Au_ecut25_k777_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,7 7 7,Au.pbe-n-rrkjus_psl.1.0.0,-85.36998712
Au_ecut25_k777_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,7 7 7,Au.pbesol-n-kjpaw_psl.1.0.0,-764.65860644
Au_ecut25_k777_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,7 7 7,Au.pbesol-n-rrkjus_psl.1.0.0,-85.18735249
Au_ecut25_k888_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,8 8 8,Au.pbe-n-kjpaw_psl.1.0.0,-775.11157264
Au_ecut25_k888_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,8 8 8,Au.pbe-n-rrkjus_psl.1.0.0,-85.36388037
Au_ecut25_k888_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,8 8 8,Au.pbesol-n-kjpaw_psl.1.0.0,-764.6526523
Au_ecut25_k888_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,8 8 8,Au.pbesol-n-rrkjus_psl.1.0.0,-85.18135334
Au_ecut25_k999_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,9 9 9,Au.pbe-n-kjpaw_psl.1.0.0,-775.11582136
Au_ecut25_k999_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,9 9 9,Au.pbe-n-rrkjus_psl.1.0.0,-85.36818019
Au_ecut25_k999_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,9 9 9,Au.pbesol-n-kjpaw_psl.1.0.0,-764.65676001
Au_ecut25_k999_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,9 9 9,Au.pbesol-n-rrkjus_psl.1.0.0,-85.1854875
Au_ecut25_k101010_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,10 10 10,Au.pbe-n-kjpaw_psl.1.0.0,-775.11224671
Au_ecut25_k101010_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,10 10 10,Au.pbe-n-rrkjus_psl.1.0.0,-85.36460207
Au_ecut25_k101010_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,10 10 10,Au.pbesol-n-kjpaw_psl.1.0.0,-764.65327883
Au_ecut25_k101010_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,10 10 10,Au.pbesol-n-rrkjus_psl.1.0.0,-85.18194723
Au_ecut25_k111111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,25,11 11 11,Au.pbe-n-kjpaw_psl.1.0.0,-775.11455975
Au_ecut25_k111111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,25,11 11 11,Au.pbe-n-rrkjus_psl.1.0.0,-85.3668989
Au_ecut25_k111111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,25,11 11 11,Au.pbesol-n-kjpaw_psl.1.0.0,-764.65546274
Au_ecut25_k111111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,25,11 11 11,Au.pbesol-n-rrkjus_psl.1.0.0,-85.18427425
Au_ecut30_k111_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,30,1 1 1,Au.pbe-n-kjpaw_psl.1.0.0,-775.91008889
Au_ecut30_k111_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,30,1 1 1,Au.pbe-n-rrkjus_psl.1.0.0,-86.16405879
Au_ecut30_k111_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,30,1 1 1,Au.pbesol-n-kjpaw_psl.1.0.0,-765.47898785
Au_ecut30_k111_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,30,1 1 1,Au.pbesol-n-rrkjus_psl.1.0.0,-86.01228434
Au_ecut30_k222_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,30,2 2 2,Au.pbe-n-kjpaw_psl.1.0.0,-774.87186902
Au_ecut30_k222_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,30,2 2 2,Au.pbe-n-rrkjus_psl.1.0.0,-85.12204905
Au_ecut30_k222_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,30,2 2 2,Au.pbesol-n-kjpaw_psl.1.0.0,-764.45018692
Au_ecut30_k222_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,30,2 2 2,Au.pbesol-n-rrkjus_psl.1.0.0,-84.9813496
Au_ecut30_k333_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,30,3 3 3,Au.pbe-n-kjpaw_psl.1.0.0,-775.14350747
Au_ecut30_k333_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,30,3 3 3,Au.pbe-n-rrkjus_psl.1.0.0,-85.3965471
Au_ecut30_k333_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,30,3 3 3,Au.pbesol-n-kjpaw_psl.1.0.0,-764.68695749
Au_ecut30_k333_Au.pbesol-n-rrkjus_psl.1.0.0.in,Au,30,3 3 3,Au.pbesol-n-rrkjus_psl.1.0.0,-85.21809825
Au_ecut30_k444_Au.pbe-n-kjpaw_psl.1.0.0.in,Au,30,4 4 4,Au.pbe-n-kjpaw_psl.1.0.0,-775.09980905
Au_ecut30_k444_Au.pbe-n-rrkjus_psl.1.0.0.in,Au,30,4 4 4,Au.pbe-n-rrkjus_psl.1.0.0,-85.3526547
Au_ecut30_k444_Au.pbesol-n-kjpaw_psl.1.0.0.in,Au,30,4 4 4,Au.pbesol-n-kjpaw_psl.1.0.0,-764.64558084
