Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
Al_ecut30_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,30,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50050112
Al_ecut30_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,30,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03660051
Al_ecut30_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,30,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.5015733
Al_ecut30_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,30,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50130565
Al_ecut30_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,30,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03740487
Al_ecut30_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,30,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50351032
Al_ecut30_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,30,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5032458
Al_ecut30_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,30,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03934363
Al_ecut35_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24792644
Al_ecut35_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24701243
Al_ecut35_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78493862
Al_ecut35_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55222759
Al_ecut35_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55216658
Al_ecut35_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08830472
Al_ecut35_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46100353
Al_ecut35_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46082738
Al_ecut35_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99699599
Al_ecut35_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48221732
Al_ecut35_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48203028
Al_ecut35_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01813759
Al_ecut35_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49891751
Al_ecut35_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49875105
Al_ecut35_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03483237
Al_ecut35_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50777209
Al_ecut35_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50760682
Al_ecut35_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04369471
Al_ecut35_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50632365
Al_ecut35_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5061483
Al_ecut35_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04224781
Al_ecut35_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50253503
Al_ecut35_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50236002
Al_ecut35_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03845995
Al_ecut35_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50077857
Al_ecut35_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50060589
Al_ecut35_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03670132
Al_ecut35_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50158641
Al_ecut35_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50140468
Al_ecut35_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03750537
Al_ecut35_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,35,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50352373
Al_ecut35_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,35,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5033473
Al_ecut35_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,35,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03944721
Al_ecut40_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24797677
Al_ecut40_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.2473365
Al_ecut40_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78522709
Al_ecut40_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55224482
Al_ecut40_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5521994
Al_ecut40_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08834288
Al_ecut40_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46102246
Al_ecut40_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46086657
Al_ecut40_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99702369
Al_ecut40_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48223635
Al_ecut40_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48206731
Al_ecut40_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01817866
Al_ecut40_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49893585
Al_ecut40_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49878923
Al_ecut40_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03487007
Al_ecut40_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50779121
Al_ecut40_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50764071
Al_ecut40_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.0437262
Al_ecut40_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50634147
Al_ecut40_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50618629
Al_ecut40_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04228473
Al_ecut40_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50255257
Al_ecut40_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50239616
Al_ecut40_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03849442
Al_ecut40_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.5007965
Al_ecut40_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50063987
Al_ecut40_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03673746
Al_ecut40_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50160503
Al_ecut40_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50144133
Al_ecut40_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03754306
Al_ecut40_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,40,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50354174
Al_ecut40_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,40,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50338546
Al_ecut40_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,40,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03948169
Al_ecut45_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24796983
Al_ecut45_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24732956
Al_ecut45_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78523172
Al_ecut45_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55225711
Al_ecut45_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55222099
Al_ecut45_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08835293
Al_ecut45_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46103383
Al_ecut45_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46088162
Al_ecut45_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99703713
Al_ecut45_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48224702
Al_ecut45_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48207869
Al_ecut45_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01818917
Al_ecut45_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.4989481
Al_ecut45_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49879568
Al_ecut45_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03488368
Al_ecut45_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50780213
Al_ecut45_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50764822
Al_ecut45_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04374393
Al_ecut45_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50635347
Al_ecut45_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50619398
Al_ecut45_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04229553
Al_ecut45_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.5025638
Al_ecut45_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50241182
Al_ecut45_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03850788
Al_ecut45_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50080804
Al_ecut45_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50065557
Al_ecut45_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03674975
Al_ecut45_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50161702
Al_ecut45_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50145281
Al_ecut45_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03755356
Al_ecut45_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,45,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50355281
Al_ecut45_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,45,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.5033975
Al_ecut45_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,45,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03949482
Al_ecut50_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24798844
Al_ecut50_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.2473497
Al_ecut50_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.78525419
Al_ecut50_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226147
Al_ecut50_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55221962
Al_ecut50_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08835369
Al_ecut50_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46103879
Al_ecut50_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46088793
Al_ecut50_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99704726
Al_ecut50_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48224992
Al_ecut50_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48208375
Al_ecut50_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01819234
Al_ecut50_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49895024
Al_ecut50_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.49880176
Al_ecut50_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03488633
Al_ecut50_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50780583
Al_ecut50_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50765602
Al_ecut50_k666_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,6 6 6,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04374974
Al_ecut50_k777_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,7 7 7,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50635727
Al_ecut50_k777_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,7 7 7,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50619897
Al_ecut50_k777_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,7 7 7,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.04230149
Al_ecut50_k888_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,8 8 8,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50256708
Al_ecut50_k888_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,8 8 8,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50241184
Al_ecut50_k888_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,8 8 8,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03851502
Al_ecut50_k999_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,9 9 9,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50081105
Al_ecut50_k999_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,9 9 9,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50065894
Al_ecut50_k999_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,9 9 9,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.0367556
Al_ecut50_k101010_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,10 10 10,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50161998
Al_ecut50_k101010_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,10 10 10,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50145747
Al_ecut50_k101010_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,10 10 10,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03755774
Al_ecut50_k111111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,50,11 11 11,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50355558
Al_ecut50_k111111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,50,11 11 11,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50340064
Al_ecut50_k111111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,50,11 11 11,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03949573
Al_ecut55_k111_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,1 1 1,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.24796857
Al_ecut55_k111_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,1 1 1,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.24735281
Al_ecut55_k111_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,1 1 1,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.7852641
Al_ecut55_k222_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,2 2 2,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.55226237
Al_ecut55_k222_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,2 2 2,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.55221447
Al_ecut55_k222_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,2 2 2,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.08836356
Al_ecut55_k333_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,3 3 3,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.46103651
Al_ecut55_k333_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,3 3 3,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.46088519
Al_ecut55_k333_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,3 3 3,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-4.99704712
Al_ecut55_k444_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,4 4 4,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.48225265
Al_ecut55_k444_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,4 4 4,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.48208686
Al_ecut55_k444_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,4 4 4,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.01819476
Al_ecut55_k555_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,5 5 5,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.49895239
Al_ecut55_k555_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,5 5 5,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.4988075
Al_ecut55_k555_Al.pbe-nl-rrkjus_psl.1.0.0.UPF.in,Al,55,5 5 5,Al.pbe-nl-rrkjus_psl.1.0.0.UPF,-5.03489065
Al_ecut55_k666_Al.pbe-n-kjpaw_psl.1.0.0.UPF.in,Al,55,6 6 6,Al.pbe-n-kjpaw_psl.1.0.0.UPF,-39.50780766
Al_ecut55_k666_Al.pbe-nl-kjpaw_psl.1.0.0.UPF.in,Al,55,6 6 6,Al.pbe-nl-kjpaw_psl.1.0.0.UPF,-39.50766104
